TAF13	03022	basal_transcription_factors
TBP	03022	basal_transcription_factors
LOC642127	03022	basal_transcription_factors
LOC391742	03022	basal_transcription_factors
GTF2A2	03022	basal_transcription_factors
GTF2H4	03022	basal_transcription_factors
RNASEH2B	03030	dna_replication
MCM5	03030	dna_replication
RFC1	03030	dna_replication
RPA1	03030	dna_replication
U2AF2	03040	spliceosome
CHERP	03040	spliceosome
SART1	03040	spliceosome
SNRPD1	03040	spliceosome
WBP11	03040	spliceosome
SNRNP70	03040	spliceosome
HNRNPC	03040	spliceosome
SNRPEL1	03040	spliceosome
PRPF38B	03040	spliceosome
NAA38	03040	spliceosome
LSM7	03040	spliceosome
PHF5A	03040	spliceosome
SFRS2	03040	spliceosome
DDX23	03040	spliceosome
CCDC12	03040	spliceosome
HNRNPU	03040	spliceosome
EIF4A3	03040	spliceosome
PPIL1	03040	spliceosome
MAGOH	03040	spliceosome
PSMD6	03050	proteasome
PSMB1	03050	proteasome
PSMD4	03050	proteasome
PSMC1	03050	proteasome
PSMD7	03050	proteasome
PSME3	03050	proteasome
PSMD1	03050	proteasome
SRP68	03060	protein_export
FABP2	03320	ppar_signaling_pathway
CHKB	03320	ppar_signaling_pathway
ACSL4	03320	ppar_signaling_pathway
PPARG	03320	ppar_signaling_pathway
CPT1A	03320	ppar_signaling_pathway
SLC27A2	03320	ppar_signaling_pathway
FABP5L2	03320	ppar_signaling_pathway
NR1H3	03320	ppar_signaling_pathway
ACSL5	03320	ppar_signaling_pathway
APOC3	03320	ppar_signaling_pathway
MMP1	03320	ppar_signaling_pathway
ACADL	03320	ppar_signaling_pathway
CPT2	03320	ppar_signaling_pathway
ADIPOQ	03320	ppar_signaling_pathway
NEIL1	03410	base_excision_repair
LIG1	03410	base_excision_repair
POLL	03410	base_excision_repair
APEX2	03410	base_excision_repair
HMGB1	03410	base_excision_repair
NTHL1	03410	base_excision_repair
MUTYH	03410	base_excision_repair
POLD4	03410	base_excision_repair
LIG1	03420	nucleotide_excision_repair
CUL4A	03420	nucleotide_excision_repair
ERCC4	03420	nucleotide_excision_repair
GTF2H3	03420	nucleotide_excision_repair
CETN2	03420	nucleotide_excision_repair
ERCC3	03420	nucleotide_excision_repair
ERCC2	03420	nucleotide_excision_repair
RFC1	03420	nucleotide_excision_repair
RPA2	03420	nucleotide_excision_repair
RFC3	03430	mismatch_repair
RPA4	03430	mismatch_repair
MSH3	03430	mismatch_repair
XRCC4	03450	non-homologous_end-joining
XRCC5	03450	non-homologous_end-joining
ATF4C	04010	mapk_signaling_pathway
HSPA1B	04010	mapk_signaling_pathway
CHP2	04010	mapk_signaling_pathway
LOC100132771	04010	mapk_signaling_pathway
ACVR1B	04010	mapk_signaling_pathway
PPM1A	04010	mapk_signaling_pathway
CACNG6	04010	mapk_signaling_pathway
MAPK9	04010	mapk_signaling_pathway
CACNA2D2	04010	mapk_signaling_pathway
MAP3K2	04010	mapk_signaling_pathway
FGF18	04010	mapk_signaling_pathway
FGFR3	04010	mapk_signaling_pathway
ELK4	04010	mapk_signaling_pathway
IKBKB	04010	mapk_signaling_pathway
AKT1	04010	mapk_signaling_pathway
SRF	04010	mapk_signaling_pathway
CACNA2D4	04010	mapk_signaling_pathway
MAPKAPK3	04010	mapk_signaling_pathway
CACNB1	04010	mapk_signaling_pathway
BDNF	04010	mapk_signaling_pathway
PRKACB	04010	mapk_signaling_pathway
MAPK3	04010	mapk_signaling_pathway
NR4A1	04010	mapk_signaling_pathway
CACNA2D1	04010	mapk_signaling_pathway
PLA2G4A	04010	mapk_signaling_pathway
PLA2G4E	04010	mapk_signaling_pathway
CACNA1B	04010	mapk_signaling_pathway
NF1	04010	mapk_signaling_pathway
JUND	04010	mapk_signaling_pathway
CACNA1I	04010	mapk_signaling_pathway
MAP3K1	04010	mapk_signaling_pathway
TGFBR1	04010	mapk_signaling_pathway
MAP3K6	04010	mapk_signaling_pathway
MAPK8IP1	04010	mapk_signaling_pathway
RAC2	04010	mapk_signaling_pathway
HSPBL2	04010	mapk_signaling_pathway
NFKB2	04010	mapk_signaling_pathway
PLA2G12B	04010	mapk_signaling_pathway
RPS6KA1	04010	mapk_signaling_pathway
FGF14	04010	mapk_signaling_pathway
CRKL	04012	erbb_signaling_pathway
PTK2	04012	erbb_signaling_pathway
HRAS	04012	erbb_signaling_pathway
CRK	04012	erbb_signaling_pathway
PIK3R2	04012	erbb_signaling_pathway
PRKCA	04012	erbb_signaling_pathway
LOC100271831	04012	erbb_signaling_pathway
CDKN1B	04012	erbb_signaling_pathway
SRC	04012	erbb_signaling_pathway
CAMK2G	04012	erbb_signaling_pathway
CAMK4	04020	calcium_signaling_pathway
TACR1	04020	calcium_signaling_pathway
SLC25A5	04020	calcium_signaling_pathway
CHP2	04020	calcium_signaling_pathway
CALM2	04020	calcium_signaling_pathway
HTR2A	04020	calcium_signaling_pathway
SPHK1	04020	calcium_signaling_pathway
PLCB3	04020	calcium_signaling_pathway
RYR1	04020	calcium_signaling_pathway
DRD5	04020	calcium_signaling_pathway
ADRA1D	04020	calcium_signaling_pathway
LHCGR	04020	calcium_signaling_pathway
ATP2A3	04020	calcium_signaling_pathway
GRIN2A	04020	calcium_signaling_pathway
PPP3CC	04020	calcium_signaling_pathway
PLCB1	04020	calcium_signaling_pathway
RYR2	04020	calcium_signaling_pathway
ADRA1B	04020	calcium_signaling_pathway
CACNA1E	04020	calcium_signaling_pathway
ADORA2B	04020	calcium_signaling_pathway
P2RX5	04020	calcium_signaling_pathway
PPP3R2	04020	calcium_signaling_pathway
PRKACA	04020	calcium_signaling_pathway
LOC729317	04020	calcium_signaling_pathway
PHKA1	04020	calcium_signaling_pathway
GRIN2C	04020	calcium_signaling_pathway
SLC8A2	04020	calcium_signaling_pathway
PLEKHO2	04060	cytokine-cytokine_receptor_interaction
ACVR2B	04060	cytokine-cytokine_receptor_interaction
OSM	04060	cytokine-cytokine_receptor_interaction
ACVR1	04060	cytokine-cytokine_receptor_interaction
BMPR1A	04060	cytokine-cytokine_receptor_interaction
PF4	04060	cytokine-cytokine_receptor_interaction
CCL26	04060	cytokine-cytokine_receptor_interaction
IL3	04060	cytokine-cytokine_receptor_interaction
LTBR	04060	cytokine-cytokine_receptor_interaction
IFNK	04060	cytokine-cytokine_receptor_interaction
IFNA13	04060	cytokine-cytokine_receptor_interaction
EDA	04060	cytokine-cytokine_receptor_interaction
IFNA10	04060	cytokine-cytokine_receptor_interaction
CXCL14	04060	cytokine-cytokine_receptor_interaction
EPOR	04060	cytokine-cytokine_receptor_interaction
LEP	04060	cytokine-cytokine_receptor_interaction
HGF	04060	cytokine-cytokine_receptor_interaction
BMP7	04060	cytokine-cytokine_receptor_interaction
IL13RA1	04060	cytokine-cytokine_receptor_interaction
CX3CL1	04060	cytokine-cytokine_receptor_interaction
IL2RB	04060	cytokine-cytokine_receptor_interaction
BMPR2	04060	cytokine-cytokine_receptor_interaction
CRLF2	04060	cytokine-cytokine_receptor_interaction
CD27	04060	cytokine-cytokine_receptor_interaction
IL20RA	04060	cytokine-cytokine_receptor_interaction
PDGFB	04060	cytokine-cytokine_receptor_interaction
CCL24	04060	cytokine-cytokine_receptor_interaction
IL23A	04060	cytokine-cytokine_receptor_interaction
XCL2	04060	cytokine-cytokine_receptor_interaction
GSK3B	04062	chemokine_signaling_pathway
CCL18	04062	chemokine_signaling_pathway
RAP1B	04062	chemokine_signaling_pathway
PF4	04062	chemokine_signaling_pathway
HRAS	04062	chemokine_signaling_pathway
GNB5	04062	chemokine_signaling_pathway
SHC4	04062	chemokine_signaling_pathway
GNG13	04062	chemokine_signaling_pathway
ELMO1	04062	chemokine_signaling_pathway
GRK6	04062	chemokine_signaling_pathway
PXN	04062	chemokine_signaling_pathway
NRAS	04062	chemokine_signaling_pathway
AKT2	04062	chemokine_signaling_pathway
PRKACB	04062	chemokine_signaling_pathway
CXCR6	04062	chemokine_signaling_pathway
CXCR2	04062	chemokine_signaling_pathway
DNAJC25-GNG10	04062	chemokine_signaling_pathway
GRK4	04062	chemokine_signaling_pathway
GNGT1	04062	chemokine_signaling_pathway
PIK3R3	04062	chemokine_signaling_pathway
GNG3	04062	chemokine_signaling_pathway
IKBKG	04062	chemokine_signaling_pathway
GNGT2	04062	chemokine_signaling_pathway
CCL24	04062	chemokine_signaling_pathway
ADCY1	04062	chemokine_signaling_pathway
PPBP	04062	chemokine_signaling_pathway
CXCL1	04062	chemokine_signaling_pathway
CCR2	04062	chemokine_signaling_pathway
CCL17	04062	chemokine_signaling_pathway
INPP5J	04070	phosphatidylinositol_signaling_system
CDS1	04070	phosphatidylinositol_signaling_system
PI4KB	04070	phosphatidylinositol_signaling_system
OCRL	04070	phosphatidylinositol_signaling_system
PLCB2	04070	phosphatidylinositol_signaling_system
PIK3C2B	04070	phosphatidylinositol_signaling_system
INPP5E	04070	phosphatidylinositol_signaling_system
GRIA4	04080	neuroactive_ligand-receptor_interaction
TACR1	04080	neuroactive_ligand-receptor_interaction
FSHB	04080	neuroactive_ligand-receptor_interaction
SSTR5	04080	neuroactive_ligand-receptor_interaction
HTR1A	04080	neuroactive_ligand-receptor_interaction
CSH1	04080	neuroactive_ligand-receptor_interaction
NPFFR2	04080	neuroactive_ligand-receptor_interaction
NPY1R	04080	neuroactive_ligand-receptor_interaction
GABRR1	04080	neuroactive_ligand-receptor_interaction
LTB4R	04080	neuroactive_ligand-receptor_interaction
F2RL3	04080	neuroactive_ligand-receptor_interaction
GALR2	04080	neuroactive_ligand-receptor_interaction
F2R	04080	neuroactive_ligand-receptor_interaction
HTR5A	04080	neuroactive_ligand-receptor_interaction
NPY2R	04080	neuroactive_ligand-receptor_interaction
CHRM1	04080	neuroactive_ligand-receptor_interaction
GABRB2	04080	neuroactive_ligand-receptor_interaction
P2RY6	04080	neuroactive_ligand-receptor_interaction
CRHR2	04080	neuroactive_ligand-receptor_interaction
HTR1B	04080	neuroactive_ligand-receptor_interaction
GLRA2	04080	neuroactive_ligand-receptor_interaction
NPBWR1	04080	neuroactive_ligand-receptor_interaction
HTR1F	04080	neuroactive_ligand-receptor_interaction
GABRP	04080	neuroactive_ligand-receptor_interaction
PRL	04080	neuroactive_ligand-receptor_interaction
PRSS2	04080	neuroactive_ligand-receptor_interaction
AGTR2	04080	neuroactive_ligand-receptor_interaction
GRM4	04080	neuroactive_ligand-receptor_interaction
RXFP1	04080	neuroactive_ligand-receptor_interaction
GLP1R	04080	neuroactive_ligand-receptor_interaction
F2RL2	04080	neuroactive_ligand-receptor_interaction
MC5R	04080	neuroactive_ligand-receptor_interaction
